3.4,5.2,6.7,11.7,13.4
2.3,4.6,8.0,10.3,12.1
1.7,4.0,6.2,7.7,7.0
1.8,2.5,3.7,3.2,0.5
1.9,0.5,0.2,0.0,0.0
