2.5,5.0,6.9,12.1,13.0
2.1,5.2,8.3,11.0,12.9
2.7,4.1,5.1,9.0,6.5
2.0,2.2,3.2,2.7,0.2
1.6,0.3,0.3,0.0,0.0
