2.0,5.8,8.2,12.3,14.0
2.2,3.9,7.3,10.9,12.7
2.1,4.9,6.9,7.9,6.1
2.1,3.1,2.9,2.8,0.3
1.9,0.7,0.6,0.0,0.0
