2.6,5.4,7.9,11.0,13.2
2.4,4.6,7.7,10.7,11.3
2.4,3.5,6.5,7.8,6.2
2.2,2.8,3.4,2.4,0.1
2.0,0.6,0.1,0.0,0.0
