0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.2,0.4000000000000001
1.1,0.3
1.3,0.45825756949558405
1.6,0.48989794855663565
2.0,1.0
2.2,0.8717797887081347
2.2,1.2489995996796797
3.7,1.6155494421403513
5.3,1.2688577540449522
5.1,2.947880594596735
6.6,2.8354893757515653
8.5,1.91049731745428
9.7,1.6155494421403511
7.2,4.069397989875161
9.2,2.4
11.8,2.749545416973504
10.5,2.29128784747792
10.4,3.0397368307141326
11.7,2.0518284528683193
13.1,1.9209372712298547
11.4,2.2891046284519194
13.6,1.7435595774162693
12.5,3.5846896657869842
