0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.5,0.6708203932499369
1.4,0.48989794855663565
1.4,0.66332495807108
1.5,1.02469507659596
2.1,0.8306623862918073
2.9,0.7
3.8,1.2489995996796797
4.4,1.42828568570857
5.9,1.57797338380595
7.0,2.4083189157584592
5.4,4.127953488110059
8.7,3.4365680554879163
10.8,1.8867962264113207
13.2,1.7776388834631176
10.6,3.746998799039039
11.4,2.0591260281974
12.8,1.5999999999999999
12.1,2.3
13.1,2.467792535850613
13.1,1.4456832294800963
12.4,1.3564659966250536
