0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.1,0.30000000000000004
1.3,0.6403124237432849
1.5,0.9219544457292888
1.4,0.48989794855663565
1.2,0.7483314773547883
2.9,0.7000000000000001
3.9,1.044030650891055
4.3,1.1
6.3,1.9000000000000001
7.9,1.57797338380595
8.4,2.615339366124404
11.0,2.756809750418044
10.7,3.925557285278104
12.5,2.8372521918222215
11.7,2.0024984394500787
13.2,2.5612496949731396
13.3,2.0518284528683193
13.4,3.039736830714133
11.9,1.6401219466856725
