0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.1,0.7
1.5,0.806225774829855
1.1,0.7
1.8,0.7483314773547883
1.8,0.8717797887081347
2.6,0.66332495807108
3.0,1.7320508075688772
3.1,2.3853720883753127
4.5,0.9219544457292888
5.8,2.8213471959331775
7.7,1.7916472867168918
7.2,1.8867962264113207
8.0,2.898275349237888
9.7,2.1
9.5,2.9410882339705484
10.5,2.202271554554524
11.5,2.3769728648009427
11.8,3.1240998703626617
10.0,3.3466401061363023
11.4,2.4166091947189146
11.3,4.124318125460256
11.7,2.4919871588754225
12.2,2.227105745132009
