0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.4,0.48989794855663565
1.7,0.7810249675906654
1.1,0.3
1.7,0.7810249675906654
3.1,0.9433981132056604
2.5,0.5
2.6,1.3564659966250536
3.4,0.9165151389911681
5.0,1.0
6.2,2.6758176320519302
8.0,1.3416407864998738
8.4,1.9078784028338915
8.7,2.193171219946131
8.0,3.286335345030997
10.8,2.9257477676655586
11.6,1.6852299546352716
10.8,1.9899748742132397
11.1,4.592385001282014
11.7,1.9000000000000001
12.6,1.9595917942265424
11.9,2.118962010041709
10.1,3.0149626863362675
12.7,2.193171219946131
