0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.5,0.6708203932499369
1.7,1.1
0.9,0.5385164807134504
1.2,0.7483314773547883
2.0,1.0
2.1,1.7
3.1,1.374772708486752
4.5,2.1095023109728985
6.2,1.8330302779823362
7.7,3.407345007480164
9.4,3.8522720568516444
7.9,4.253234063627347
8.6,4.862098312457287
12.9,2.118962010041709
12.2,1.5999999999999999
13.9,2.507987240796891
12.5,2.3769728648009427
12.0,1.7888543819998317
13.1,2.211334438749598
13.1,1.57797338380595
