3.4,6.6,9.4,11.3,13.2
3.5,7.6,10.0,11.8,13.4
2.7,6.9,9.0,11.1,11.9
3.9,4.8,5.3,5.5,1.0
3.3,1.9,1.6,0.2,0.0
