6;;;;
10;;;;
5;;;;
5;;;;
12;;;;
1;;;;
2;;;;
15;;;;
6;;;;
24;;;;
21;;;;
5;;;;
6;;;;
18;;;;
9;;;;
2;;;;
7;;;;
3;;;;
4;;;;
3;;;;
1;;;;
6;;;;
1;;;;
1;;;;
1;;;;
1;;;;
7;;;;
4;;;;
3;;;;
13;;;;
3;;;;
1;;;;
15;;;;
25;;;;
42;;;;
36;;;;
5;;;;
3;;;;
31;;;;
3;;;;
6;;;;
11;;;;
1;;;;
16;;;;
5;;;;
1;;;;
2;;;;
5;;;;
1;;;;
10;;;;
2;;;;
23;;;;
3;;;;
1;;;;
6;;;;
31;;;;
7;;;;
1;;;;
7;;;;
8;;;;
1;;;;
13;;;;
9;;;;
14;;;;
45;;;;
1;;;;
6;;;;
4;;;;
21;;;;
22;;;;
19;;;;
6;;;;
1;;;;
11;;;;
6;;;;
3;;;;
2;;;;
1;;;;
23;;;;
9;;;;
37;;;;
1;;;;
1;;;;
2;;;;
7;;;;
9;;;;
18;;;;
4;;;;
17;;;;
7;;;;
37;;;;
13;;;;
10;;;;
1;;;;
12;;;;
7;;;;
1;;;;
6;;;;
3;;;;
3;;;;
5;;;;
7;;;;
12;;;;
4;;;;
2;;;;
8;;;;
22;;;;
5;;;;
5;;;;
3;;;;
1;;;;
5;;;;
4;;;;
7;;;;
2;;;;
1;;;;
12;;;;
2;;;;
3;;;;
6;;;;
2;;;;
19;;;;
1;;;;
7;;;;
20;;;;
10;;;;
12;;;;
15;;;;
40;;;;
1;;;;
5;;;;
3;;;;
4;;;;
25;;;;
29;;;;
14;;;;
1;;;;
1;;;;
3;;;;
26;;;;
3;;;;
5;;;;
3;;;;
4;;;;
2;;;;
4;;;;
28;;;;
3;;;;
1;;;;
9;;;;
6;;;;
9;;;;
9;;;;
3;;;;
2;;;;
2;;;;
13;;;;
3;;;;
3;;;;
20;;;;
8;;;;
26;;;;
5;;;;
16;;;;
15;;;;
18;;;;
12;;;;
19;;;;
5;;;;
17;;;;
6;;;;
3;;;;
3;;;;
2;;;;
17;;;;
21;;;;
7;;;;
32;;;;
3;;;;
8;;;;
7;;;;
2;;;;
6;;;;
3;;;;
8;;;;
20;;;;
4;;;;
3;;;;
4;;;;
35;;;;
20;;;;
1;;;;
17;;;;
21;;;;
12;;;;
2;;;;
3;;;;
17;;;;
2;;;;
1;;;;
1;;;;
12;;;;
11;;;;
18;;;;
3;;;;
5;;;;
4;;;;
6;;;;
1;;;;
4;;;;
9;;;;
3;;;;
18;;;;
5;;;;
5;;;;
4;;;;
7;;;;
15;;;;
4;;;;
7;;;;
20;;;;
2;;;;
14;;;;
3;;;;
3;;;;
2;;;;
2;;;;
3;;;;
2;;;;
7;;;;
22;;;;
4;;;;
9;;;;
10;;;;
8;;;;
5;;;;
15;;;;
2;;;;
4;;;;
29;;;;
3;;;;
13;;;;
22;;;;
6;;;;
7;;;;
4;;;;
1;;;;
36;;;;
11;;;;
9;;;;
9;;;;
17;;;;
10;;;;
7;;;;
11;;;;
47;;;;
8;;;;
3;;;;
4;;;;
2;;;;
6;;;;
6;;;;
18;;;;
3;;;;
17;;;;
10;;;;
8;;;;
11;;;;
2;;;;
1;;;;
2;;;;
8;;;;
3;;;;
2;;;;
18;;;;
8;;;;
6;;;;
2;;;;
7;;;;
4;;;;
8;;;;
4;;;;
8;;;;
3;;;;
3;;;;
1;;;;
11;;;;
1;;;;
3;;;;
40;;;;
5;;;;
10;;;;
8;;;;
13;;;;
4;;;;
11;;;;
20;;;;
1;;;;
11;;;;
3;;;;
8;;;;
9;;;;
1;;;;
2;;;;
4;;;;
2;;;;
1;;;;
9;;;;
8;;;;
5;;;;
6;;;;
5;;;;
19;;;;
4;;;;
1;;;;
10;;;;
6;;;;
2;;;;
28;;;;
3;;;;
11;;;;
3;;;;
5;;;;
8;;;;
4;;;;
2;;;;
25;;;;
4;;;;
10;;;;
3;;;;
2;;;;
15;;;;
3;;;;
27;;;;
1;;;;
27;;;;
3;;;;
20;;;;
20;;;;
3;;;;
1;;;;
11;;;;
26;;;;
1;;;;
4;;;;
33;;;;
2;;;;
8;;;;
3;;;;
3;;;;
1;;;;
5;;;;
9;;;;
12;;;;
29;;;;
2;;;;
1;;;;
5;;;;
4;;;;
2;;;;
5;;;;
6;;;;
2;;;;
3;;;;
4;;;;
19;;;;
12;;;;
3;;;;
7;;;;
3;;;;
2;;;;
4;;;;
2;;;;
6;;;;
5;;;;
4;;;;
22;;;;
1;;;;
6;;;;
3;;;;
5;;;;
37;;;;
38;;;;
10;;;;
2;;;;
8;;;;
5;;;;
6;;;;
9;;;;
19;;;;
14;;;;
5;;;;
3;;;;
1;;;;
3;;;;
19;;;;
1;;;;
8;;;;
18;;;;
1;;;;
5;;;;
5;;;;
5;;;;
3;;;;
2;;;;
19;;;;
11;;;;
22;;;;
7;;;;
4;;;;
4;;;;
20;;;;
9;;;;
11;;;;
1;;;;
30;;;;
10;;;;
4;;;;
23;;;;
8;;;;
3;;;;
37;;;;
1;;;;
6;;;;
1;;;;
8;;;;
6;;;;
4;;;;
31;;;;
4;;;;
8;;;;
18;;;;
3;;;;
28;;;;
1;;;;
15;;;;
24;;;;
1;;;;
8;;;;
1;;;;
21;;;;
8;;;;
31;;;;
14;;;;
23;;;;
10;;;;
31;;;;
2;;;;
7;;;;
3;;;;
3;;;;
2;;;;
8;;;;
5;;;;
16;;;;
14;;;;
10;;;;
10;;;;
5;;;;
10;;;;
8;;;;
18;;;;
17;;;;
3;;;;
11;;;;
1;;;;
11;;;;
18;;;;
7;;;;
15;;;;
10;;;;
2;;;;
16;;;;
2;;;;
14;;;;
2;;;;
1;;;;
2;;;;
3;;;;
17;;;;
2;;;;
6;;;;
25;;;;
10;;;;
10;;;;
4;;;;
8;;;;
12;;;;
30;;;;
8;;;;
2;;;;
1;;;;
6;;;;
14;;;;
1;;;;
13;;;;
2;;;;
29;;;;
2;;;;
1;;;;
4;;;;
3;;;;
7;;;;
2;;;;
2;;;;
3;;;;
10;;;;
1;;;;
14;;;;
19;;;;
13;;;;
3;;;;
12;;;;
27;;;;
2;;;;
2;;;;
22;;;;
1;;;;
2;;;;
8;;;;
2;;;;
2;;;;
17;;;;
14;;;;
4;;;;
3;;;;
16;;;;
12;;;;
7;;;;
15;;;;
7;;;;
11;;;;
7;;;;
4;;;;
5;;;;
5;;;;
16;;;;
27;;;;
10;;;;
4;;;;
13;;;;
4;;;;
7;;;;
4;;;;
24;;;;
4;;;;
7;;;;
1;;;;
10;;;;
5;;;;
49;;;;
4;;;;
2;;;;
8;;;;
14;;;;
1;;;;
1;;;;
10;;;;
21;;;;
19;;;;
7;;;;
26;;;;
4;;;;
27;;;;
1;;;;
4;;;;
3;;;;
2;;;;
12;;;;
6;;;;
12;;;;
3;;;;
10;;;;
1;;;;
5;;;;
8;;;;
1;;;;
11;;;;
4;;;;
3;;;;
13;;;;
16;;;;
31;;;;
1;;;;
13;;;;
2;;;;
1;;;;
2;;;;
6;;;;
13;;;;
24;;;;
14;;;;
15;;;;
22;;;;
7;;;;
7;;;;
8;;;;
2;;;;
12;;;;
19;;;;
9;;;;
2;;;;
8;;;;
2;;;;
8;;;;
9;;;;
33;;;;
1;;;;
9;;;;
5;;;;
5;;;;
15;;;;
1;;;;
1;;;;
7;;;;
7;;;;
30;;;;
17;;;;
5;;;;
1;;;;
2;;;;
12;;;;
4;;;;
1;;;;
8;;;;
9;;;;
17;;;;
24;;;;
2;;;;
8;;;;
7;;;;
19;;;;
2;;;;
14;;;;
6;;;;
8;;;;
9;;;;
5;;;;
10;;;;
8;;;;
4;;;;
3;;;;
14;;;;
8;;;;
28;;;;
12;;;;
3;;;;
14;;;;
2;;;;
1;;;;
