3.8,6.4,7.9,11.9,13.7
2.7,5.4,8.5,11.9,13.2
3.1,4.7,7.2,9.8,9.6
2.7,4.3,3.5,4.4,1.2
3.8,0.9,1.0,0.0,0.0
