1.9,4.4,6.3,10.7,12.9
1.7,4.5,5.8,8.5,10.5
1.3,2.5,3.5,4.3,3.6
1.7,1.6,2.0,1.4,0.0
0.9,0.0,0.0,0.0,0.0
