2.1,4.7,6.1,10.0,11.8
2.2,3.8,6.5,7.7,11.7
1.8,3.4,3.8,4.9,3.1
2.3,1.4,2.4,1.3,0.0
1.1,0.0,0.0,0.0,0.0
