2.7,3.4,7.2,9.3,12.4
2.3,3.6,6.1,8.3,9.7
1.6,2.7,4.4,4.3,2.9
1.3,1.1,1.7,1.5,0.0
2.1,0.1,0.0,0.0,0.0
