1.9,4.0,6.4,9.5,12.8
1.9,3.3,6.0,8.9,9.5
1.3,3.4,4.6,4.4,3.6
1.4,1.8,1.8,1.3,0.0
1.5,0.1,0.0,0.0,0.0
