1.9,5.2,7.6,10.3,12.5
2.2,2.9,6.4,9.8,12.7
1.6,3.3,3.1,6.0,3.0
1.5,1.6,1.8,1.3,0.0
1.2,0.0,0.0,0.0,0.0
